"","Wort","sentiment score"
"14759","vorhersehbares","-0.3414"
"14760","vorhersehbarer","-0.3414"
"14761","vorhersehbarerem","-0.3414"
"14762","vorhersehbarst","-0.3414"
"14763","vorhersehbaren","-0.3414"
"14764","vorhersehbarem","-0.3414"
"14765","vorhersehbarstes","-0.3414"
"14766","vorhersehbarster","-0.3414"
"14767","vorhersehbarsten","-0.3414"
"14768","vorhersehbare","-0.3414"
"14769","vorhersehbarstem","-0.3414"
"14770","vorzeitigerem","-0.3462"
"14771","vorzeitigere","-0.3462"
"14772","vorzeitigeren","-0.3462"
"14773","vorzeitigsten","-0.3462"
"14774","vorzeitigen","-0.3462"
"14775","vorzeitigerer","-0.3462"
"14776","vorzeitigste","-0.3462"
"14777","vorzeitigstem","-0.3462"
"14778","vorzeitigem","-0.3462"
"14779","vorzeitigster","-0.3462"
"14780","vorzeitiges","-0.3462"
"14781","vorzeitige","-0.3462"
"14782","vorzeitiger","-0.3462"
"14783","vorzeitigeres","-0.3462"
"14784","vorzeitigstes","-0.3462"
"14785","vorzeitigst","-0.3462"
"14786","vulgärsten","-0.3122"
"14787","vulgärst","-0.3122"
"14788","vulgäre","-0.3122"
"14789","vulgärstem","-0.3122"
"14790","vulgärstes","-0.3122"
"14791","vulgäreren","-0.3122"
"14792","vulgärster","-0.3122"
"14793","vulgärerem","-0.3122"
"14794","vulgäreres","-0.3122"
"14795","vulgärerer","-0.3122"
"14796","vulgärste","-0.3122"
"14797","vulgärere","-0.3122"
"14798","vulgärem","-0.3122"
"14799","vulgären","-0.3122"
"14800","vulgärer","-0.3122"
"14801","vulgäres","-0.3122"
"14802","wackeligst","-0.0048"
"14803","wackeligerer","-0.0048"
"14804","wackeligste","-0.0048"
"14805","wackeligeres","-0.0048"
"14806","wackeligere","-0.0048"
"14807","wackeligen","-0.0048"
"14808","wackeliger","-0.0048"
"14809","wackeliges","-0.0048"
"14810","wackeligstes","-0.0048"
"14811","wackeligster","-0.0048"
"14812","wackeligsten","-0.0048"
"14813","wackeligem","-0.0048"
"14814","wackeligstem","-0.0048"
"14815","wackeligeren","-0.0048"
"14816","wackeligerem","-0.0048"
"14817","wackelige","-0.0048"
"14818","wackelst","-0.0048"
"14819","wackel","-0.0048"
"14820","wackeltest","-0.0048"
"14821","wackele","-0.0048"
"14822","wackelt","-0.0048"
"14823","wackle","-0.0048"
"14824","wackl","-0.0048"
"14825","wackeltet","-0.0048"
"14826","wackelten","-0.0048"
"14827","gewackelt","-0.0048"
"14828","wackelte","-0.0048"
"14829","wackelen","-0.0048"
"14830","wahnsinnigen","-0.0048"
"14831","wahnsinnigere","-0.0048"
"14832","wahnsinnigem","-0.0048"
"14833","wahnsinnigst","-0.0048"
"14834","wahnsinnigerem","-0.0048"
"14835","wahnsinnige","-0.0048"
"14836","wahnsinnigeren","-0.0048"
"14837","wahnsinnigster","-0.0048"
"14838","wahnsinnigstes","-0.0048"
"14839","wahnsinnigerer","-0.0048"
"14840","wahnsinnigeres","-0.0048"
"14841","wahnsinnigsten","-0.0048"
"14842","wahnsinnigste","-0.0048"
"14843","wahnsinnigstem","-0.0048"
"14844","wahnsinniges","-0.0048"
"14845","wahnsinniger","-0.0048"
"14846","wankelmütigem","-0.0048"
"14847","wankelmütigen","-0.0048"
"14848","wankelmütigere","-0.0048"
"14849","wankelmütige","-0.0048"
"14850","wankelmütigst","-0.0048"
"14851","wankelmütigstes","-0.0048"
"14852","wankelmütigeren","-0.0048"
"14853","wankelmütigerem","-0.0048"
"14854","wankelmütigster","-0.0048"
"14855","wankelmütigerer","-0.0048"
"14856","wankelmütigeres","-0.0048"
"14857","wankelmütigsten","-0.0048"
"14858","wankelmütigstem","-0.0048"
"14859","wankelmütiges","-0.0048"
"14860","wankelmütiger","-0.0048"
"14861","wankelmütigste","-0.0048"
"14862","weinst","-0.1651"
"14863","weintet","-0.1651"
"14864","weintest","-0.1651"
"14865","weinte","-0.1651"
"14866","weinet","-0.1651"
"14867","weinest","-0.1651"
"14868","weinten","-0.1651"
"14869","geweint","-0.1651"
"14870","weint","-0.1651"
"14871","weine","-0.1651"
"14872","wein","-0.1651"
"14873","welkt","-0.0531"
"14874","welket","-0.0531"
"14875","gewelkt","-0.0531"
"14876","welke","-0.0531"
"14877","welk","-0.0531"
"14878","welkest","-0.0531"
"14879","welktest","-0.0531"
"14880","welkst","-0.0531"
"14881","welktet","-0.0531"
"14882","welkte","-0.0531"
"14883","welkten","-0.0531"
"14884","wertlosest","-0.6264"
"14885","wertlosesten","-0.6264"
"14886","wertlosestem","-0.6264"
"14887","wertlose","-0.6264"
"14888","wertlosen","-0.6264"
"14889","wertlosem","-0.6264"
"14890","wertloses","-0.6264"
"14891","wertloser","-0.6264"
"14892","wertloserem","-0.6264"
"14893","wertloseren","-0.6264"
"14894","wertlosester","-0.6264"
"14895","wertlosere","-0.6264"
"14896","wertlosestes","-0.6264"
"14897","wertloserer","-0.6264"
"14898","wertloseste","-0.6264"
"14899","wertloseres","-0.6264"
"14900","widerlegte","-0.3452"
"14901","widerlegten","-0.3452"
"14902","widergelegt","-0.3452"
"14903","widerlegtest","-0.3452"
"14904","widerlegst","-0.3452"
"14905","widerlegest","-0.3452"
"14906","widerleget","-0.3452"
"14907","widerleg","-0.3452"
"14908","widerlegt","-0.3452"
"14909","widerlege","-0.3452"
"14910","widerlegtet","-0.3452"
"14911","widernatürlicher","-0.3064"
"14912","widernatürlichere","-0.3064"
"14913","widernatürlichen","-0.3064"
"14914","widernatürlichst","-0.3064"
"14915","widernatürlichem","-0.3064"
"14916","widernatürlicherem","-0.3064"
"14917","widernatürlichste","-0.3064"
"14918","widernatürliches","-0.3064"
"14919","widernatürlichstes","-0.3064"
"14920","widernatürlicherer","-0.3064"
"14921","widernatürlichster","-0.3064"
"14922","widernatürlicheres","-0.3064"
"14923","widernatürlicheren","-0.3064"
"14924","widernatürliche","-0.3064"
"14925","widernatürlichstem","-0.3064"
"14926","widernatürlichsten","-0.3064"
"14927","widersinnigste","-0.3266"
"14928","widersinnigere","-0.3266"
"14929","widersinnigen","-0.3266"
"14930","widersinnigst","-0.3266"
"14931","widersinnigem","-0.3266"
"14932","widersinnigstem","-0.3266"
"14933","widersinnigsten","-0.3266"
"14934","widersinnigster","-0.3266"
"14935","widersinniges","-0.3266"
"14936","widersinniger","-0.3266"
"14937","widersinnigstes","-0.3266"
"14938","widersinnigeren","-0.3266"
"14939","widersinnige","-0.3266"
"14940","widersinnigerem","-0.3266"
"14941","widersinnigerer","-0.3266"
"14942","widersinnigeres","-0.3266"
"14943","widerspenstigster","-0.1789"
"14944","widerspenstigstes","-0.1789"
"14945","widerspenstige","-0.1789"
"14946","widerspenstiger","-0.1789"
"14947","widerspenstiges","-0.1789"
"14948","widerspenstigen","-0.1789"
"14949","widerspenstigem","-0.1789"
"14950","widerspenstigst","-0.1789"
"14951","widerspenstigeres","-0.1789"
"14952","widerspenstigerer","-0.1789"
"14953","widerspenstigerem","-0.1789"
"14954","widerspenstigsten","-0.1789"
"14955","widerspenstigstem","-0.1789"
"14956","widerspenstigeren","-0.1789"
"14957","widerspenstigere","-0.1789"
"14958","widerspenstigste","-0.1789"
"14959","widersprüchlicheres","-0.2043"
"14960","widersprüchlichstes","-0.2043"
"14961","widersprüchlichster","-0.2043"
"14962","widersprüchlicher","-0.2043"
"14963","widersprüchliches","-0.2043"
"14964","widersprüchlichste","-0.2043"
"14965","widersprüchlichsten","-0.2043"
"14966","widersprüchlichem","-0.2043"
"14967","widersprüchlichstem","-0.2043"
"14968","widersprüchlichen","-0.2043"
"14969","widersprüchlicheren","-0.2043"
"14970","widersprüchlichst","-0.2043"
"14971","widersprüchlicherem","-0.2043"
"14972","widersprüchliche","-0.2043"
"14973","widersprüchlicherer","-0.2043"
"14974","widersprüchlichere","-0.2043"
"14975","widerwärtigstes","-0.0048"
"14976","widerwärtigster","-0.0048"
"14977","widerwärtigerem","-0.0048"
"14978","widerwärtigeren","-0.0048"
"14979","widerwärtigstem","-0.0048"
"14980","widerwärtigerer","-0.0048"
"14981","widerwärtigsten","-0.0048"
"14982","widerwärtigeres","-0.0048"
"14983","widerwärtigem","-0.0048"
"14984","widerwärtigen","-0.0048"
"14985","widerwärtigst","-0.0048"
"14986","widerwärtige","-0.0048"
"14987","widerwärtigere","-0.0048"
"14988","widerwärtigste","-0.0048"
"14989","widerwärtiges","-0.0048"
"14990","widerwärtiger","-0.0048"
"14991","widrigerer","-0.0048"
"14992","widrigeres","-0.0048"
"14993","widrigerem","-0.0048"
"14994","widrigste","-0.0048"
"14995","widrigeren","-0.0048"
"14996","widrigen","-0.0048"
"14997","widrigst","-0.0048"
"14998","widrigstem","-0.0048"
"14999","widrigem","-0.0048"
"15000","widrigere","-0.0048"
"15001","widriger","-0.0048"
"15002","widrigsten","-0.0048"
"15003","widrigstes","-0.0048"
"15004","widrigster","-0.0048"
"15005","widrige","-0.0048"
"15006","widriges","-0.0048"
"15007","willkürlichster","-0.3481"
"15008","willkürlichstes","-0.3481"
"15009","willkürlichstem","-0.3481"
"15010","willkürlichsten","-0.3481"
"15011","willkürliches","-0.3481"
"15012","willkürlicher","-0.3481"
"15013","willkürlichem","-0.3481"
"15014","willkürlichen","-0.3481"
"15015","willkürlicherem","-0.3481"
"15016","willkürlicheren","-0.3481"
"15017","willkürlichst","-0.3481"
"15018","willkürlichere","-0.3481"
"15019","willkürlicheres","-0.3481"
"15020","willkürlichste","-0.3481"
"15021","willkürliche","-0.3481"
"15022","willkürlicherer","-0.3481"
"15023","wirkungslosere","-0.0048"
"15024","wirkungslosesten","-0.0048"
"15025","wirkungslosestem","-0.0048"
"15026","wirkungsloseres","-0.0048"
"15027","wirkungsloses","-0.0048"
"15028","wirkungsloserer","-0.0048"
"15029","wirkungslosest","-0.0048"
"15030","wirkungsloser","-0.0048"
"15031","wirkungslosem","-0.0048"
"15032","wirkungslosen","-0.0048"
"15033","wirkungslosester","-0.0048"
"15034","wirkungsloseste","-0.0048"
"15035","wirkungsloseren","-0.0048"
"15036","wirkungslosestes","-0.0048"
"15037","wirkungslose","-0.0048"
"15038","wirkungsloserem","-0.0048"
"15039","wirrste","-0.1841"
"15040","wirrstem","-0.1841"
"15041","wirrsten","-0.1841"
"15042","wirres","-0.1841"
"15043","wirrerem","-0.1841"
"15044","wirre","-0.1841"
"15045","wirren","-0.1841"
"15046","wirreres","-0.1841"
"15047","wirrem","-0.1841"
"15048","wirrere","-0.1841"
"15049","wirrerer","-0.1841"
"15050","wirrst","-0.1841"
"15051","wirrstes","-0.1841"
"15052","wirrster","-0.1841"
"15053","wirrer","-0.1841"
"15054","wirreren","-0.1841"
"15055","wutentbranntere","-0.3138"
"15056","wutentbranntster","-0.3138"
"15057","wutentbranntstes","-0.3138"
"15058","wutentbranntstem","-0.3138"
"15059","wutentbranntsten","-0.3138"
"15060","wutentbrannteren","-0.3138"
"15061","wutentbranntste","-0.3138"
"15062","wutentbrannterem","-0.3138"
"15063","wutentbranntst","-0.3138"
"15064","wutentbrannte","-0.3138"
"15065","wutentbrannteres","-0.3138"
"15066","wutentbrannterer","-0.3138"
"15067","wutentbrannten","-0.3138"
"15068","wutentbranntem","-0.3138"
"15069","wutentbrannter","-0.3138"
"15070","wutentbranntes","-0.3138"
"15071","wutschäumendem","-0.0048"
"15072","wutschäumenden","-0.0048"
"15073","wutschäumenderer","-0.0048"
"15074","wutschäumenderes","-0.0048"
"15075","wutschäumender","-0.0048"
"15076","wutschäumendes","-0.0048"
"15077","wutschäumendstes","-0.0048"
"15078","wutschäumendste","-0.0048"
"15079","wutschäumenderem","-0.0048"
"15080","wutschäumenderen","-0.0048"
"15081","wutschäumendstem","-0.0048"
"15082","wutschäumendsten","-0.0048"
"15083","wutschäumendst","-0.0048"
"15084","wutschäumendster","-0.0048"
"15085","wutschäumendere","-0.0048"
"15086","wutschäumende","-0.0048"
"15087","wütest","-0.0048"
"15088","wüttet","-0.0048"
"15089","wütet","-0.0048"
"15090","gewütet","-0.0048"
"15091","wüte","-0.0048"
"15092","wüteten","-0.0048"
"15093","wüt","-0.0048"
"15094","wütetest","-0.0048"
"15095","wütten","-0.0048"
"15096","wütetet","-0.0048"
"15097","wütte","-0.0048"
"15098","wüttest","-0.0048"
"15099","wütete","-0.0048"
"15100","gezappelt","-0.0048"
"15101","zappeltet","-0.0048"
"15102","zappelst","-0.0048"
"15103","zappelen","-0.0048"
"15104","zappel","-0.0048"
"15105","zappelte","-0.0048"
"15106","zappelt","-0.0048"
"15107","zappeltest","-0.0048"
"15108","zappele","-0.0048"
"15109","zappelten","-0.0048"
"15110","zapple","-0.0048"
"15111","zappl","-0.0048"
"15112","zauderst","-0.0048"
"15113","zauderte","-0.0048"
"15114","zaudert","-0.0048"
"15115","zaudertet","-0.0048"
"15116","zaudere","-0.0048"
"15117","zaudertest","-0.0048"
"15118","zauderen","-0.0048"
"15119","zauderten","-0.0048"
"15120","zauder","-0.0048"
"15121","gezaudert","-0.0048"
"15122","zensiertet","-0.315"
"15123","zensiere","-0.315"
"15124","zensiertest","-0.315"
"15125","zensierst","-0.315"
"15126","zensierte","-0.315"
"15127","zensierten","-0.315"
"15128","zensieret","-0.315"
"15129","zensierest","-0.315"
"15130","zensier","-0.315"
"15131","zensiert","-0.315"
"15132","zerrtet","-0.0048"
"15133","zerrtest","-0.0048"
"15134","zerret","-0.0048"
"15135","zerrest","-0.0048"
"15136","gezerrt","-0.0048"
"15137","zerrten","-0.0048"
"15138","zerrt","-0.0048"
"15139","zerre","-0.0048"
"15140","zerrst","-0.0048"
"15141","zerrte","-0.0048"
"15142","zerr","-0.0048"
"15143","zerrissenes","-0.4776"
"15144","zerrissener","-0.4776"
"15145","zerrissenst","-0.4776"
"15146","zerrissenen","-0.4776"
"15147","zerrissenster","-0.4776"
"15148","zerrissenstes","-0.4776"
"15149","zerrissenste","-0.4776"
"15150","zerrissenerer","-0.4776"
"15151","zerrissenstem","-0.4776"
"15152","zerrissensten","-0.4776"
"15153","zerrisseneres","-0.4776"
"15154","zerrissenerem","-0.4776"
"15155","zerrisseneren","-0.4776"
"15156","zerrissenere","-0.4776"
"15157","zerrissenem","-0.4776"
"15158","zerrissene","-0.4776"
"15159","zerschlagenere","-0.0048"
"15160","zerschlagenerem","-0.0048"
"15161","zerschlagenste","-0.0048"
"15162","zerschlageneren","-0.0048"
"15163","zerschlagenem","-0.0048"
"15164","zerschlagenst","-0.0048"
"15165","zerschlagenstem","-0.0048"
"15166","zerschlagenen","-0.0048"
"15167","zerschlagenerer","-0.0048"
"15168","zerschlagensten","-0.0048"
"15169","zerschlageneres","-0.0048"
"15170","zerschlagener","-0.0048"
"15171","zerschlagenstes","-0.0048"
"15172","zerschlagenes","-0.0048"
"15173","zerschlagenster","-0.0048"
"15174","zerschlagene","-0.0048"
"15175","zerschmettertest","-0.0048"
"15176","zerschmetterten","-0.0048"
"15177","zerschmetterst","-0.0048"
"15178","zerschmettere","-0.0048"
"15179","zerschmettert","-0.0048"
"15180","zerschmetter","-0.0048"
"15181","zerschmetteren","-0.0048"
"15182","zerschmettertet","-0.0048"
"15183","zerschmetterte","-0.0048"
"15184","zerschundnerem","-0.0048"
"15185","zerschundene","-0.0048"
"15186","zerschundeneres","-0.0048"
"15187","zerschundenerer","-0.0048"
"15188","zerschundneren","-0.0048"
"15189","zerschundenstes","-0.0048"
"15190","zerschundneres","-0.0048"
"15191","zerschundenster","-0.0048"
"15192","zerschundeneren","-0.0048"
"15193","zerschundnerer","-0.0048"
"15194","zerschundnere","-0.0048"
"15195","zerschundenerem","-0.0048"
"15196","zerschundner","-0.0048"
"15197","zerschundenes","-0.0048"
"15198","zerschundener","-0.0048"
"15199","zerschundenste","-0.0048"
"15200","zerschundenen","-0.0048"
"15201","zerschundenere","-0.0048"
"15202","zerschundenem","-0.0048"
"15203","zerschundenst","-0.0048"
"15204","zerschundenstem","-0.0048"
"15205","zerschundensten","-0.0048"
"15206","zersetz","-0.0048"
"15207","zersetzte","-0.0048"
"15208","zersetztet","-0.0048"
"15209","zersetzest","-0.0048"
"15210","zersetzten","-0.0048"
"15211","zersetztest","-0.0048"
"15212","zersetzet","-0.0048"
"15213","zersetze","-0.0048"
"15214","zersetzt","-0.0048"
"15215","zerstöret","-0.5131"
"15216","zerstörest","-0.5131"
"15217","zerstörten","-0.5131"
"15218","zerstörte","-0.5131"
"15219","zerstörst","-0.5131"
"15220","zerstörtest","-0.5131"
"15221","zerstöre","-0.5131"
"15222","zerstör","-0.5131"
"15223","zerstört","-0.5131"
"15224","zerstörtet","-0.5131"
"15225","zerstörerischsten","-0.4715"
"15226","zerstörerischerer","-0.4715"
"15227","zerstörerischstem","-0.4715"
"15228","zerstörerischeres","-0.4715"
"15229","zerstörerischstes","-0.4715"
"15230","zerstörerischster","-0.4715"
"15231","zerstörerische","-0.4715"
"15232","zerstörerischem","-0.4715"
"15233","zerstörerischere","-0.4715"
"15234","zerstörerischen","-0.4715"
"15235","zerstörerischst","-0.4715"
"15236","zerstörerisches","-0.4715"
"15237","zerstörerischerem","-0.4715"
"15238","zerstörerischeren","-0.4715"
"15239","zerstörerischer","-0.4715"
"15240","zerstörerischste","-0.4715"
"15241","ziellose","-0.3305"
"15242","ziellosest","-0.3305"
"15243","zielloser","-0.3305"
"15244","ziellosen","-0.3305"
"15245","ziellosem","-0.3305"
"15246","zielloseste","-0.3305"
"15247","zielloserem","-0.3305"
"15248","zielloses","-0.3305"
"15249","zielloserer","-0.3305"
"15250","zielloseres","-0.3305"
"15251","zielloseren","-0.3305"
"15252","ziellosester","-0.3305"
"15253","ziellosestes","-0.3305"
"15254","ziellosere","-0.3305"
"15255","ziellosestem","-0.3305"
"15256","ziellosesten","-0.3305"
"15257","zitteren","-0.0048"
"15258","zitterte","-0.0048"
"15259","zitterst","-0.0048"
"15260","zitter","-0.0048"
"15261","zitterten","-0.0048"
"15262","zittertet","-0.0048"
"15263","zittertest","-0.0048"
"15264","zittert","-0.0048"
"15265","zittere","-0.0048"
"15266","gezittert","-0.0048"
"15267","zornigerer","-0.1853"
"15268","zorniges","-0.1853"
"15269","zorniger","-0.1853"
"15270","zornigeres","-0.1853"
"15271","zornige","-0.1853"
"15272","zornigen","-0.1853"
"15273","zornigem","-0.1853"
"15274","zornigste","-0.1853"
"15275","zornigeren","-0.1853"
"15276","zornigerem","-0.1853"
"15277","zornigst","-0.1853"
"15278","zornigere","-0.1853"
"15279","zornigsten","-0.1853"
"15280","zornigstem","-0.1853"
"15281","zornigster","-0.1853"
"15282","zornigstes","-0.1853"
"15283","zurückgeschicktste","-0.3377"
"15284","zurückgeschickterem","-0.3377"
"15285","zurückgeschicktstem","-0.3377"
"15286","zurückgeschicktsten","-0.3377"
"15287","zurückgeschickteren","-0.3377"
"15288","zurückgeschicktster","-0.3377"
"15289","zurückgeschicktstes","-0.3377"
"15290","zurückgeschickte","-0.3377"
"15291","zurückgeschicktere","-0.3377"
"15292","zurückgeschickterer","-0.3377"
"15293","zurückgeschickteres","-0.3377"
"15294","zurückgeschickter","-0.3377"
"15295","zurückgeschicktes","-0.3377"
"15296","zurückgeschickten","-0.3377"
"15297","zurückgeschicktst","-0.3377"
"15298","zurückgeschicktem","-0.3377"
"15299","zurückschickt","-0.331"
"15300","zurückschick","-0.331"
"15301","zurückschickten","-0.331"
"15302","zurückschicket","-0.331"
"15303","zurückschicktet","-0.331"
"15304","zurückgeschickt","-0.331"
"15305","zurückschickte","-0.331"
"15306","zurückschickst","-0.331"
"15307","zurückschicke","-0.331"
"15308","zurückschicktest","-0.331"
"15309","zurückschickest","-0.331"
"15310","zusammenhanglosestes","-0.0048"
"15311","zusammenhangloseren","-0.0048"
"15312","zusammenhangloserem","-0.0048"
"15313","zusammenhangloserer","-0.0048"
"15314","zusammenhangloseres","-0.0048"
